name,date,title,content
김수현,2023-04-14,2023 학생 기후행동 365 학생 운영위원 지원 1차 서식,"1차 서류 서식 파일 다운로드 및 내용 기재 후,
[서식 1]: 한글 원본 파일+ 서명 후 스캔한 PDF파일
[서식 2, 3]: 한글 원본 파일만 필요

총 2개(한글 원본 파일 1묶음 + 서식 1 pdf 스캔파일) 의 서류를 usb에 담아
3학년 2반 교실로 제출해주십시오."
소아영,2022-11-29,2023학년도 학교교육계획 수립을 위한 학생 설문 안내,"2023학년도 학교교육계획 수립을 위한 학생 설문 안내입니다. 

3학년
https://forms.gle/gAAAR1TN7p9v8eXn8

4,5학년
https://forms.gle/xmn9ZQKeZ35o2jou6"
관리자,2022-03-08,제14기 서울대현초등학교운영위원회 구성 알림,"2022.3.1.자로 제13기 학교운영위원회 위원임기 만료에 따라
2022년 3월 중으로 제14기 학교운영위원회 구성을 추진하고 있습니다.
관심있는 학부모, 지역인사께서는 많은 참여 바랍니다."
민영미,2020-12-07,강도 높은 서울형 방역조치 시행에 따른 학교시설개방 중단 안내,"강도 높은 서울형 방역조치 시행에 따른 학교시설개방 중단 안내
? 학교 실내·외 시설 개방 중지
    ○ 개방 중지대상: 일시사용허가 중단
     단, 운동장 산책은 2단계 조치 유지하면서 가능
? 개방 중지기간: 2020.12.5.(토) 21시~ 별도 안내 시까지
붙임: 학교시설개방 안내문"
배수연,2021-09-01,대원국제중학교 입학전형 안내,"대원국제중학교 입학전형 안내 입니다.

자세한 내용은 첨부 참고 바랍니다."
배수연,2021-09-01,사이쉼 부모 마음돌봄 집단프로그램 참가자 모집,"                 ‘부모 마음돌봄 집단프로그램’참가자 모집 
  가. 주제 및 일시:
   -1차 글쓰기 <치유 글쓰기> : 글쓰기를 통한 치유와 자기위로
      2021.10.6. ~ 11.10. 매주 수, 10:30-12:30(2시간), 총 6회기
   -2차 북리딩 <꿈꾸는 맘(Mom)> : 꿈 작업을 통한 자기이해
     2021.10.8. ~ 10.29. 매주 금, 10:30-12:30(2시간), 총 4회기
   -3차 북리딩 <나와 화해하는 시간> : 지친 나를 위한 마음챙김
     2021.11.5. ~ 11.26. 매주 금, 10:30-12:30(2시간), 총 4회기
  나. 대상: 강남구 아동·청소년의 부모(양육자)
  다. 교육형태:
   -1차 : 비대면 온라인 교육(Zoom)
   -2·3차 : 집합교육 프로그램(장소: 사이쉼 2층(사이터) 라운지)
  라. 신청방법: 온라인(홈페이지) 선착순 신청
   ※ 1차-3차 집단프로그램은 중복신청이 불가합니다.
  마. 비용: 무료
  바. 요청사항: e-알리미 게시 및 홍보요청
  사. 문의: 강남구 청소년심리지원센터 안영신 주무관 ☎3423-8746. 끝."
배수연,2021-09-01,6학년 협력강사(문화예술체육) 채용공고,"                                      2021 문화예술체육 지도강사 채용 공고문

1. 담당업무: 문화예술체육 수업 협력지도
2. 지도학년: 6학년 8개 반
3. 접수기간 : 2021. 9. 1. (수) ~ 2021. 9. 7. (화) 12:00 까지
4. 접 수 처 : 대현초 담당자 이메일로 제출(코로나19로 인해 방문접수 불가)  
                 primarykimm@naver.com

* 자세한 내용은 첨부파일 확인 부탁드립니다."
김주연,2021-08-25,(3차 재공고)(서울대현초)2021년 6학년 협력강사(뉴스포츠) 지도강사 채용 공고,첨부파일 참조
박은정,2021-08-23,2022학년도 반포중학교 신입생 미배정 안내,2022학년도 반포중학교 신입생 미배정 안내를 첨부 파일로 확인하십시요.
김주연,2021-08-13,2021년도 학교보건지원강사 채용 공고,첨부파일 참조
박은정,2021-08-11,2022학년도 중학교 입학 배정업무 시행계획 공고,"2022학년도 중학교 입학 배정업무 시행계획 공고
첨부파일을 확인하십시요."
박은정,2021-08-11,2022학년도 중학교 입학 체육특기자 배정 원칙,"2022학년도 중학교 입학 체육특기자 배정 원칙
첨부파일을 확인하십시요."
박은정,2021-08-11,2022학년도 계원 예술중학교 입학전형 요강,"2022학년도 계원 예술중학교 입학전형 요강
첨부파일을 확인하십시요."
김주연,2021-07-23,2021학년도 대현교육통신(2021-2호),?
